domain,app,requirement,url
Antivirus,MSN-Photo-Virus-Remover,Has a handy details window to allow you to see what is happening.,https://www.softpedia.com/get/Antivirus/MSN-Photo-Virus-Remover.shtml
Antivirus,MSN-Photo-Virus-Remover,"Saves a log file and backup files, in case you have any questions or a false positive is detected.",https://www.softpedia.com/get/Antivirus/MSN-Photo-Virus-Remover.shtml
Antivirus,MSN-Photo-Virus-Remover,Checks for a newer version when you run it.,https://www.softpedia.com/get/Antivirus/MSN-Photo-Virus-Remover.shtml
Antivirus,MSN-Photo-Virus-Remover,Includes a variety of languages.,https://www.softpedia.com/get/Antivirus/MSN-Photo-Virus-Remover.shtml
Antivirus,MSN-Photo-Virus-Remover,Is simple to use.,https://www.softpedia.com/get/Antivirus/MSN-Photo-Virus-Remover.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,"Detects and removes viruses, spyware, Trojan horses, worms, bots and more.",https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Independently tested for superior protection.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Protects your operating system with kernel-level virus prevention.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Enables you to customize your protection with Scan Modes.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Daily signature update detects and stops recent viruses that others miss.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Stops Internet attacks at the front door and catches thieves on their way out.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Proactively protects against inbound and outbound attacks.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Monitors and blocks both inbound and outbound threat traffic.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Makes you invisible to hackers through Full Stealth Mode.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Instantly disables malicious programs with Kill Controls.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Multiple layers of advanced protection provide unsurpassed security.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,Detects wireless networks and automatically applies the most secure firewall protection setting.,https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,ZoneAlarm-Free-Antivirus-Firewall,"Provides real-time security updates, responds quickly to breaking threats, and leveraging threat data from millions of users.",https://www.softpedia.com/get/Antivirus/ZoneAlarm-Free-Antivirus-Firewall.shtml
Antivirus,Zillya-Antivirus,Behavioral analyzer (HIPS),https://www.softpedia.com/get/Antivirus/Zillya-Antivirus.shtml
Antivirus,Zillya-Antivirus,Function of self-defense,https://www.softpedia.com/get/Antivirus/Zillya-Antivirus.shtml
Antivirus,Zillya-Antivirus,Using heuristic analysis technology - detection of new and unknown threats,https://www.softpedia.com/get/Antivirus/Zillya-Antivirus.shtml
Antivirus,Zillya-Antivirus,Guard (Patrol),https://www.softpedia.com/get/Antivirus/Zillya-Antivirus.shtml
Antivirus,Zillya-Antivirus,USB  protection,https://www.softpedia.com/get/Antivirus/Zillya-Antivirus.shtml
Antivirus,Zillya-Antivirus,Mail-filter,https://www.softpedia.com/get/Antivirus/Zillya-Antivirus.shtml
Antivirus,Zillya-Antivirus,Three types of scanning,https://www.softpedia.com/get/Antivirus/Zillya-Antivirus.shtml
Antivirus,Zillya-Antivirus,Scan for viruses Scheduler,https://www.softpedia.com/get/Antivirus/Zillya-Antivirus.shtml
Antivirus,Xyvos-Antivirus,Light and hence does not affect performance,https://www.softpedia.com/get/Antivirus/Xyvos-Antivirus.shtml
Antivirus,Xyvos-Antivirus,Behaviour based virus detection method,https://www.softpedia.com/get/Antivirus/Xyvos-Antivirus.shtml
Antivirus,Xyvos-Antivirus,Free Technical Support system,https://www.softpedia.com/get/Antivirus/Xyvos-Antivirus.shtml
Antivirus,Xyvos-Antivirus,"Efficient protection against spywares, keyloggers and targeted attacks",https://www.softpedia.com/get/Antivirus/Xyvos-Antivirus.shtml
Antivirus,Xyvos-Antivirus,Provides anti-rootkit protection,https://www.softpedia.com/get/Antivirus/Xyvos-Antivirus.shtml
Antivirus,Xyvos-Antivirus,High level of USB Protection,https://www.softpedia.com/get/Antivirus/Xyvos-Antivirus.shtml
Antivirus,ZoneAlarm-Extreme-Security,"New engine delivers the best virus protection with significantly enhanced detection and removal capabilities. Hourly signature updates, expanded coverage, and faster detection to find and remove even the most recent and aggressive viruses.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,More robust detection and removal functions perform deeper scans at every level and purge spyware from your PC.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Stops spam with automatic spam blocking that automatically adapts to the latest spamming techniques. Protects against phishing emails that attempt to steal your money or identity.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"While ZoneAlarm continues to secure your identity information on your PC, these new Identity Theft Protection services also prevent identity theft over the Internet and even in the physical world.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Delivers proactive firewall protection with multiple layers of security that stop inbound, outbound, and program attacks while remaining completely invisible to hackers.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"This additional layer of security prevents hard-to-remove spyware, including rootkits and kernel-level threats, from getting onto your PC and causing damage.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Allows hassle-free computer operation from the moment of installation by hiding unnecessary security alerts, thereby drastically reducing interruptions during the first two weeks as the product learns the programs you typically use. Automatically configures security settings, and rates threats according to level of potential damage they represent.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,One-click control temporarily suppresses most security alerts and prevents them from interrupting your fun while maintaining maximum protection for your PC.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Automatically detects wireless networks and secures your PC from hackers and other Internet threats wherever you're connected - at home or on the road.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Provides your PC with real-time security updates, improved response to breaking spyware threats, and new attack protection capabilities.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Allows your PC to run quickly and smoothly.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Prevents spyware from getting on your PC by blocking its primary source: spyware distribution websites.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Manages and blocks pop-up ads, online profiling, cookies, cache, and scripts so you can surf in peace.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Quarantines suspicious attachments to help defend against unknown viruses; automatically halts outbound messages to keep you from accidentally infecting others.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Prevents children from viewing inappropriate content on Web sites.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Builds a protective shield around your web browser. It creates a temporary clone of your browser so that anything you do on the web runs in a protected shell, sealed off from your PC.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Immunizes your browser against security holes in Internet Explorer and Firefox. Prevents web sites from installing spyware and other malicious software onto your computer without your knowledge.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Erases all cache, cookies, history and passwords from the current session when you close the browser. This prevents the next person who uses the computer from seeing where you've been.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Keeps your keystrokes and click trails private. Discovers and blocks silent spyware from stealing your identity.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Detects dangerous downloads and alerts you to problems before they begin. You can download files safely, and free from worry that they might harm your computer.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Click where you want, your personal information remains secure. Dual-engine anti-phishing identifies and stops fraudulent websites that trick you into revealing personal data.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Prevents spyware from infiltrating your PC by detecting and blocking websites known to distribute spyware.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Checks the credentials on every website you visit, so you know if the website is a safe place to enter data and download files.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Auto-cleans your Web browser memory each time you close it, wiping away spyware and other dangers.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,Temporary file encryption protects the data you enter online from spyware for an additional measure of security.,https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Compatible with all popular web browsers, including Internet Explorer and Firefox on XP and Vista.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,ZoneAlarm-Extreme-Security,"Installs in seconds and runs fast so it won't slow you down. You can surf the web like always, knowing your PC is protected. ZoneAlarm ForceField runs automatically, without any setup or training.",https://www.softpedia.com/get/Security/Security-Related/ZoneAlarm-Extreme-Security.shtml
Antivirus,Comodo-Cloud-Scanner,"Our User Interface makes it easy to accomplish common tasks while providing guidance and information, all in a modern looking presentation.",https://www.softpedia.com/get/Antivirus/Comodo-Cloud-Scanner.shtml
Antivirus,Comodo-Cloud-Scanner,Patents that come with each new version and cutting edge technology make for a great product. Innovation does make a difference.,https://www.softpedia.com/get/Antivirus/Comodo-Cloud-Scanner.shtml
Antivirus,Comodo-Cloud-Scanner,Using an application like this shouldn't require any advanced knowledge. We designed it so that anyone can use it.,https://www.softpedia.com/get/Antivirus/Comodo-Cloud-Scanner.shtml
Antivirus,Comodo-Cloud-Scanner,"If you need help with anything, we have our experts standing by round-the-clock.",https://www.softpedia.com/get/Antivirus/Comodo-Cloud-Scanner.shtml
